sentiment,tweet
1,wilujeng enjing lur bismillah semoga hari ini menjadi berkah buat kita semua aaminn tapi jangan lupa sarapan lur 
1,terimakasih pak presiden yang selalu tanggap dan ringan tangan cepat ambil alih keadaan salut dan hormat saya pak 
1,setuju pak lawanaya siap membayar jika seperti ini jangan beri keuntungan bagi mereka 
1,semangat yah pak insaallah diberikan jalan yang terbaik 
1,apa yang sudah diberikan tuhan kepada masyarakatumut harus dipelihara bersama termasuk sungai dan lingkungannya yang 
1,hidup itu bukan skdr panjang pendeknya usia tp seberapa besar kt bsa bermanfaat bgi manusia 
1,okey tunggu tau nanti i balik kita date okey muahh haha
1,jangan asal memilih ya kamu harus bisa memilih yg terbaikeperti milih pasangan aja harus yg terbaik haha 
1,ternyata kita bisa mengubah nasib kalau memang berusaha uranai
1,kita do'a kan bersama agar sodara kita semuanya yg berada di palu di beri kesabaran dan ketabahan agar bisa menerima cobaa 
1,kedamaian itu ada ketika kita mau menerima perbedaan marii wujudkan pemilu pilpres dan pileg 29 yang aman dama 
1,repost by sandiunoaatnya kita menolong satu sama lain kita bangkitkan kembali semangat bergotong royong saya men 
1,hati orang kita tatang penuh kasih sayang hati kita orang campak dalam longkang 
1,tanda manusia sayang kita dia beri perhatian tanda allah sayang kita allah bagi ujian 
1,pertama mereka mengabaikan anda kemudian mereka tertawa pada anda berikutnya mereka melawan anda lalu anda menang
1,sederhana namun tetap elegan iya itu kamu banget 
1,makasih ya semuanyaaa yg udh ngucapin hehe alhamdulillah ya di umur 23 ini kita masih bareng2 hihi makasih juga yg semalem p 
1,kerana kita manusia walau semua orang membenci pasti ada yang masih sanggup menyayangi jika tiada walau seorang dia sentiasa ada 
1,terkadang mereka yang terlihat sangat kuat adalah mereka yang sangat membutuhkan sebuah pelukan quotes gvid hellorya 
1,dengan berbagi itu maka hubungan diantara mereka akan kuat karena dengan berbagi itulah sikap peduli dengan sesama manusia my quotes 
1,cerita yg baik itu ibarat seorang teman yg dekat dia bercerita tanpa menghakimi siapa kita dia berkongsi tanpa niat mengajar 
1,semoga tetap kamu yang menjadi akhir pencarianku 
1,aku anak imut '3' kamu 
1,viralkan jokowi kukuh jaga kedaulatan dubes tiongkok dekati prabowo keputusan jokowi itu juga membuat lawan politik 
1,hahhahahahahaha padahal tadi dengernya biasa aja gara gara kamu ngomong gini langsung kedengeran gitu
1,bantuan dari negara lain kita terima karena banyak sekali yang menyampaikan keinginannya untuk membantu ini menunjukkan te 
1,halo saya ingin mengajak teman untuk membantu korban gempa dan tsunami di palu amp donggala melalui donasi yang saya adak 
1,jokowilagi bersihmerakyatkerjanyata jokowi2periode scorpioritta video ini kudapat dari temannya teman diul 
1,bapak memberi banyak pelajaran berharga bagi bangsa ini bahwa yg sakit dilapangan berjibaku bekerja sambil menahan ngil 
1,iya tapi kamu enak
1,lawan kita harus tegakkan keadilan ini mah komdis pilih kasus kalo ke pemain persib tindakan 
1,'dreams come true' mungkin jadi salah satu lagu girlbandm terbaik sepanjang masa e girlband pertamam mereka s 
1,ahahahaha thank you rindunya bed time story yang akan berakhir dgn dedua senyap hahaha battery habis smlm aft 
1,aku harap mereka berdua sehat selalu dan makin kompak makin unch unch love you all yuta amp winwin lt 3
1,silent relationship mungkin nampak bosan nampak dia malu nak mengaku yg kita ni ada tapi hakikatnya this is the best 
1,selamat hari batik hargai dan banggalah akan budaya kita dan jangan sampai direbut negara lagi 
1,elok juga kalau saya letak sterika tu kat jari awak kurang sikit menaipnya 
1,allah dah berfirman dalam surah asyyura ayat 3 nak percaya percayalah tak nak percaya jangan caci dan maki mereka 
1,salah satu rahasia untuk bertahan dengan seseorang adalah menemukan kelebihan kelebihannya agar bisa ikhlas menerima ke 
1,semua orang sukses di dunia dimulai dari impian yang besar mereka juga yakin dan percaya kalau mereka sanggup meraih impian itu
1,berpartisipasi jotos2an antara mereka wkwkwkwkwkkkk
1,selamat hari batik nasional mari kita perkuat batikebagai identitas bangsa indonesia haribatiknasional dprri 
1,wkwkwkwk benar juga yaa yaudah next kita cosplay jadi panwink 
1,bahagia adalah ketika dapat bersama saling mencinta tanpa mempermasalahkan kekurangan yg kita punya llbijak
1,hahahaa kamu hebat yach kalo ngehina orang hati hati kamu ada yan 
1,kita tulis benda baik mengajak orang buat baik bukan bererti kita sahaja yang baik hakikatnya kita pun struggle nak ja 
1,aku ko bangga ya humor ku ternyata lebih tinggi dibanding humor ka kita 
1,saat kita pertama bertemu aku tidak tau jika kamu akan menjadi hal yg penting bagi ku
1,maka nikmat tuhan kamu yang manakah yang kamu dustakan qs 55 8 
1,seruan ib hrs warga palu donggala amp mamuju harap tenang allahwt bersama kita ayoaling menjaga hrs ht 
1,ikhlas bukan berarti kita pasrah menerima tapi ikhlas adalah kekuatan besar untuk kita terus berusaha agar mendapat yg lebih baik egha ys
1,membentuk diri kita utk lebih berdaya membekali kita dengan keberanian untuk meraih pencapaian2 yg tidak standar 
1,saya ngejagain negara aja aman gimana ngejagain kamu 
1,dengan tata ruangan yang bikin kamu nyaman deh buat nongkrong 
1,peluk neng balik uwuww ko gemes sik hihh nda mau cium nih nanti di cium changkyun mas na gimana 
1,tolong ya siapapun yang baca ini tolong inget kamu itu pantes buat bahagia kamu itu cantik kamu itu hebat dengan cara ka 
1,belajar rendah dari orang yang meninggi belajar sabar dari orang yang mencaci dan jadilah orang yang paling baik di 
1,mari kita doakan mereka jika kiranya kita tak nampu berbuat apa apa 
1,perjalanan hidup yang indah adalah ketika kita mampu berbagi bukan menikmatinya sendiri atau bahkan menyombongkan diri
1,ab eri ayo followanama aku ayo kita ngehype exo bareng 
1,happy bday angkatan kita udah gendong anak lo kapanendiri mulu thanks gue udah ke negara ini itu lo kap 
1,mungkin betoi apa sesetengah converts cakap i'm glad i met islam before i met muslims kalau aku non muslim dan a 
1,gimana ya kamu membela diri itu coba baca ketikan kamu hati gua bisa mendua yowis lah wajar disa 
1,give away karena aku seneng banget exo tiba tiba ngeluarin teaser yang ainya mereka bakalan comeback aku mau adain ga 
1,kualitas pribadi kita akan bertambah ketika kita mau memberikan sedikit rejeki yang kita punyai 
1,bila kau mula nak give up ingat ini  tuhan sentiasa ada bersama 2 kita harapan mak ayah 3 peluang masih ada 4 hid 
1,pesan mak hidup jangan pernah berhenti kerana nanti tak terkejar dik kata mak jangan lepaskan peluang jangan s 
1,anjay semoga berhasil melewati tahap itu ya sayang ga ada siapa yg berani marahin kamu nanti aku marahin balik 
1,mantap
1,seru coba aja liat di notif grab kamu soalnya suka beda beda promo gitu
1,ayuh berdoa buat seluruh saudara kita yg ditimpa ujian juga musibah hikmah 
1,assalamualaikum berdoa dan menundukkan kepala untuk semua korban gempa dan tsunami di donggala palu mamuju dan sekit 
1,kadang orang ngeliat dari luarnya aja enak banget ya hidup elo enak banget ya jadi elo padahal mereka gak tau gimana 
1,jaga lah solat walaupun kita bukan orang yang baik 
1,iyaaaa jadi seneng banget nuooon t o t ent nya nda treat mereka well sih 
1,don't cry don't be sad kamu cantik apa adanya 
1,geh min terima kasih banyak atas infonyaemoga kita selalu menebar manfaat bagi sesama dan makhluk lainya
1,sisihkan doa di sujud akhir untukaudara saudara kita di palu donggala dan sekitarnyaemoga diberikan kesabaran k 
1,sesulit mana pun keadaan kamu jangan pernah mengalah kerana aku insan yg dipilihnya
1,sing kuat aku sayang kamu 
1,banser penjaga nkri mereka cinta minoritas 
1,di posisi medesak kita harus berani mempertaruhkan nyawa kiritoao bot
1,presiden jokowiemangati warga kita tidakendirian hadapi masa masaulit ini 
1,hahahah biarkan mereka
1,alhamdulillah fpi hilmi pks idi act rescue relindo sudah berada dilokasi bencana palu mudah2an para relawan kita 
1,banyak yg mau kamua in jadi saya maju paling depan 
1,allah temukan kita dengan macam macam orang kerana allah nak kita kuat jadi pilihla teman yang baik dan jaga sol 
1,amiiin 
1,jangan bilang siapa siapa ya aku sayang banget sama kamu ' 
1,orang yang sangat berdedikasi thd pekerjaannya di tengah pergumulannya dengan penyakit yang dialami pak topo masih terus 
1,wkwkwkw gue tuh sering ngetawain ini karna gue pernah ngalamin lagi buru2 mau transfer malah kepence 
1,rlt anak muda kaya gini perlu diapresiasi bukan mereka yang cari sensasi 
1,pasanganmu tetap yang terbaik selama kamu tidak terus terusan mencari kekurangannya justru kurangnya dia kamu usaha lengkapi 
1,pagi ini di desa prenduan kabupatenumenep saya mengunjungi pondok pesantren al amien memberikan semangat untuk para santr 
1,pak semoga semua kerja keras menjadi bahagia dikemudian hariemangat terus pak terima kasih atas kerja keras da 
1,best for you salm hormat smoga selalu kuat phisik dan mentalnya dlm menjalankan tugas 
1,pancasila sebagai jati diri bangsa merupakan pondasi utama dalam memperjuangkan kepentingan rakyat dalam mewujudkan cita cita 
1,aku cinta hujan gulungan awan bintang bertaburan air tenang yang mengalir kilat tanpa suara dan kamu pcas thegro 
1,ini bukan kepergian kita hanya sama sama ingin meraih tujuan 
1,tingkatkan diri sentuh islam dengan mata kita sendiri bukan dengan telinga kita yakni mendengar cerita cerita kosong sahaja 
1,dan kami pasti akan menguji kamu dgn sedikit ketakutan kelaparan kekurangan harta jiwa amp buah buahan dan sampaikanl 
1,zalim dan ingkar dgn ketinggian yg agung allah berfirman mengisahkan kekasihnya ibrahim alaihissalam ketika 
1,tiada kata yang indah selain selain kita bersama
1,dan hendaklah mereka memaafkan dan berlapang dada apakah kamu tidak suka bahwa allah mengampunimu dan allah ma 
1,salute 
1,maknanya jodoh kita kuat tapi kena kuatkan lagi 
1,ada orang masa mula mula nak kenal sentiasa je cari alasan supaya boleh bercakap dengan kita tapi bila dah lama bersama 
1,doa setiap hari bila bangun pagi ''aku nak jadi yang lebih baik hari ni even tak buat lagi niat dulu mana tahu malaik 
1,sudah tepat ini kita ber empathi 
1,senjaku sendu kopiku beku anganku beribu inginku kamu 
1,nanti kamu berasa cinta diri sendiri 
1,piweling urip pengingat hidupejatinya letak kebahagiaan hidup ada pada rasa syukur dan merasa cukup berbagi d 
1,that's what makes human unique my dear kita beda tapi kita tetep samasama manusia 
1,smg cepat sembuh bu amp semoga pelaku dapat balasan yg setimpaletidaknya kita t 
1,semoga mereka makin sukses sehat selalu makin yang terbaik tetaplah bersinar dan semoga persaha 
1,aku pahamnya kamu gimana dong
1,jika kita mmbuat seseorang bahagia hari ini kita jg mmbuat dia bahagia 2 thn lagi saat ia mengenang peristiwa itu 
1,sayang kamu sudah bukan yuqi lagi wkwk
1,terima kasih pak sdh lgs ke paluikap cepat pak presiden kami apresiasipt bapak akui sendiri msh byk masalah yg h 
1,solidaritas dunia bersahabat 
1,bila bf post gambar kita pastu bila kita tgk balik dia dah delete hahaha 
1,ini baru sikit kalau nak compare dgn tsunami yg jd dkt negara jiran semuaemoga allah lindungi kita 
1,hidup memang tak mudah tapi jika kamu terus berjuang tanpa lelah akhir yg indah akan selalu menunggu tuk kamu sapa 
1,takpa kita doakan moga nur izzah jadi tokey carwash bila besar nanti gambar2 ni abang nya tangkap curik2 sambil gelak2 
1,aamiin ya allahemoga org2 biadab yg menganiaya mendapat balasan langsung dari allahemoga lekas baikan amp pul 
1,aku udh sabar tuh nunggu mereka
1,kamu jangan menyerah ya aku akan selalu mendukungmu jangan putus asa kamu nggak perlu takut aku ada untukmu ban 
1,kita aku sm kamu anjay wkwkw
1,daripada lakuin hal yg gak berguna jajan yg gak guna juga mending kita berdonasi untuk mereka yg di palu kalian berdonasi 
1,ini adalah contoh yang baik mungkin satu hari kita boleh ikut cara ini 
1,setuju
1,antara zikir yang korang boleh amalkan untuk luaskan pintu rezeki dah lepas berusaha kita berserahemoga dipermudahkan uru 
1,cont mengerutkan kening kaminarihush kirishima ingin berteriak denki nah kaminari tertawa 
1,aku lulus kamu masuk poltek 
1,melayani adalah tradisi kami bahkan sebelum aceh kena tsunami di pks tanpa kibarkn bendera pun tanpa membed 
1,2 describe asramakuuperekaliiii mereka ramah banget humble welcome ke newizzy nya semua jadi satuu tapi 
1,gerakcepatuntukpalu mari kita bantu apa yang kita bisa bantu untuk sdr2 kita diulawesi 
1,iya aku liat di berita2 sih hft ya allah apaa udh redaan kebakarannya stay safe ya kamu 
1,tentu kita sepakat bahwa rasa syukur harus kita haturkan atas segala apa pun yang kita terima di dalam hidup 
1,bijak loe hari ini
1,gak ngerti kenapa aku bisa se sayang ini sama kamu ' 
1,yuk tunjukkan kecintaan kamu terhadap batik dengan ikutan lomba foto haribatikkompastv cek info lengkapnya di pos 
1,ini tim bagus dan memberikan harapan bagi masadepan timnas indonesiaelama 9 menit mrk hanya 6 kali salah dan 3 mjd 
1,untung kan dapat pakwe sayang kita lebih dari kita sayang dia 
1,tuhan kasihilah ibu dan ayahku sebagaimana mereka memelihara dan mendidikku di masa kecil aamiin
1,untuk kesekian kalinya terkesima sama perkembangan film indonesia jujur enjoy bgt ngeliat film ini dari awal sampe 
1,mendoakan suadara kita adalah bantuan paling utama untuk saudara kita yang berada di palu amp donggala gerakcepatuntukpalu
1,v aku ga bohong aku udah nunggu kamu 5 menit apa yang kamu pikirin apa yang kamu pikirin apa yang ketawa 
1,uuuuuu hhhhahahhhaha semoga kita terserempak lagi 
1,apa yang allah kurniakan kepada kita lebih baik daripada apa yg kita nak azmi rahim
1,maunya kamu 
1,hati akan lapang insyaallah kalau kamu redha dgn pemberian dari allah allah beri aura indah pada wajah kamu janganlah m 
1,demi allah yang nyawaku berada ditangannya semoga allah memberikan balasan kepada mereka yang melakukan pe 
1,hidup itu salah atau benar tanggung jawab kita kita adalah pemimpin bagi kehidupan kita sendiri
1,d o sangat dekat dengan kai kebersamaan mereka selalu terekam kamera
1,bukan hasil yang kita inginkan namun apresiasi tinggi untuk perjuangan skuat timnas u 6 yang telah memberikan segalanya di lapa 
1,dunia maya adalah hiburan untuk orang orang di dunia nyata sebatas itu kita hidup di dunia nyata jangan terlalu ber 
1,tuhan sehatkanlah orang tuaku bantulah aku untuk belajar dan bekerja bagi kebahagiaan mereka aamiin
1,ikhlas ialah memelihara dirimu dari ingin diperhatikan oleh makhlukedangkanhiddiq ialah mensucikan dirimu dari s 
1,haha ide yg bagus oke kamu siap kan kapan aja
1,wkwkwkwkkwkw 
1,apapun yang terjadi besyukurlah tetap bersyukur atas apa yang kamu peroleh hari ini 
1,kamu tantik 
1,alhamdulillah penggalangan donasi untuk korban bencanaulteng lewat penjualan buku sdh selesai amp semua buku sudah ter 
1,jika kita fokus pada tujuan hidup kita maka kita tidak akan punya waktu untuk menilai kejelekan orang lain jangan sampai ke 
1,madura luar biasa antusias dan kegembiraanantri ponpes al amien prenduanumenep berjejer rapi hampir sepanjang 6 km ke 
1,jowa nga kita hahaha charot
1,selama kamu tidak menyerah apapun bisa terjadi kuroko 
1,hati akan terus berdoa untuk saudara kita di palu dan donggola gerakcepatuntukpalu
1,cintaejati hanya kematian yang memisahkan mereka 
1,65 kamu gausa kuatir biasanya klo org ngadain ga pasti rejeki nya lancar terosss kooo 
1,sana sm momo tuh ga sok imut mereka emg imut dan lucu dr sana nya natural ga dibikin bikin jd stop blg mereka sok imut 
1,jangan terlalu bergantung pada orang lain faktanya kamu lebih kuat dari apa yang kamu pikirkan hanya kamu tidak mempercayainya
1,aamiin aamiin semoga doa2 yg kamu sebutib di atas bisa diaminkan malaikat dan dikabulkan tuhan 
1,kamu nyaaa bikinn akuu kepuhunan
1,sekecil apapun kebaikan yang kita lakukan tak kan pernah sia sia kebaikan akan berbalas kebaikan 
1,rasanya aku udah gak sabar pengen pasangin ini di jari manis kamu 
1,sama la kita teringin kek sesangat pastu start enjin gi jugak makan hahaha pi la makan 
